CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
7943,Aanya Kapoor_7943,52,Male,Basic,08-02-2024,27-02-2026,169,3,1
7944,Anaya Ghosh_7944,43,Female,Standard,18-10-2024,22-01-2026,126,1,1
7945,Amit Verma_7945,52,Other,Premium,01-06-2025,30-03-2026,32,5,1
7946,Saanvi Mehta_7946,40,Other,Premium,02-04-2024,05-04-2026,441,3,0
7947,Vivaan Naidu_7947,55,Other,Standard,21-04-2024,25-04-2026,260,1,1
7948,Arjun Singh_7948,30,Female,Premium,12-05-2024,19-03-2026,480,3,0
7949,Aanya Patel_7949,66,Male,Premium,09-07-2024,28-02-2026,238,2,1
7950,Pooja Mehta_7950,46,Other,Standard,24-05-2025,26-04-2026,384,2,0
7951,Anika Ghosh_7951,20,Male,Premium,10-02-2025,13-02-2026,401,2,0
7952,Suresh Chauhan_7952,55,Male,Premium,12-08-2024,24-02-2026,251,1,1
7953,Aditya Agarwal_7953,48,Male,Standard,01-02-2026,31-03-2026,74,1,0
7954,Rohan Kulkarni_7954,48,Female,Basic,10-12-2023,23-03-2026,270,5,0
7955,Reyansh Nair_7955,25,Female,Standard,21-08-2024,04-03-2026,324,2,1
7956,Aarav Mehta_7956,28,Female,Premium,04-08-2024,10-04-2026,500,1,1
7957,Pari Das_7957,25,Male,Basic,19-06-2024,15-04-2026,386,3,0
7958,Mahesh Kapoor_7958,28,Other,Standard,15-03-2024,30-03-2026,65,3,1
7959,Myra Gupta_7959,63,Other,Basic,07-09-2025,24-01-2026,323,3,0
7960,Kavya Menon_7960,32,Female,Basic,04-12-2024,19-02-2026,438,3,0
7961,Navya Mishra_7961,49,Female,Premium,01-05-2024,28-04-2026,118,3,1
7962,Myra Chatterjee_7962,48,Other,Standard,27-02-2025,02-02-2026,251,1,1
7963,Ira Pillai_7963,54,Female,Basic,14-08-2025,04-04-2026,79,5,0
7964,Alok Kumar_7964,40,Other,Premium,29-03-2026,19-03-2026,404,3,1
7965,Pooja Yadav_7965,41,Other,Premium,07-02-2024,27-02-2026,460,1,0
7966,Priya Kapoor_7966,24,Male,Basic,12-04-2026,06-02-2026,298,4,0
7967,Ira Ghosh_7967,20,Other,Basic,27-10-2023,22-04-2026,149,3,0
7968,Neha Sharma_7968,27,Male,Basic,19-10-2025,02-03-2026,222,2,1
7969,Reyansh Kapoor_7969,23,Other,Premium,21-08-2023,13-03-2026,59,2,1
7970,Aarav Shetty_7970,37,Other,Basic,23-03-2025,10-04-2026,75,3,0
7971,Vihaan Joshi_7971,36,Female,Basic,15-10-2024,30-03-2026,147,5,0
7972,Karan Pillai_7972,36,Other,Premium,28-11-2023,16-04-2026,181,4,1
7973,Krishna Patel_7973,22,Female,Standard,04-07-2024,18-01-2026,419,2,0
7974,Navya Kumar_7974,37,Male,Standard,30-11-2023,24-01-2026,346,1,1
7975,Neha Pillai_7975,44,Female,Standard,05-03-2026,01-02-2026,151,2,1
7976,Anaya Singh_7976,36,Male,Standard,15-12-2024,13-04-2026,370,4,1
7977,Rohan Yadav_7977,53,Female,Basic,15-04-2025,07-03-2026,356,3,1
7978,Vivaan Nair_7978,62,Male,Premium,24-06-2025,12-02-2026,291,4,1
7979,Vikas Yadav_7979,40,Other,Basic,21-04-2024,17-03-2026,85,2,0
7980,Nitin Joshi_7980,62,Male,Standard,12-09-2023,29-03-2026,135,3,0
7981,Nitin Menon_7981,68,Female,Standard,28-03-2025,26-04-2026,451,1,1
7982,Karan Singh_7982,27,Female,Premium,11-12-2024,19-03-2026,136,4,1
7983,Navya Pandya_7983,68,Female,Standard,25-05-2024,14-03-2026,421,4,1
7984,Anika Yadav_7984,57,Male,Standard,14-01-2025,12-03-2026,10,1,0
7985,Aadhya Jain_7985,45,Female,Basic,19-11-2024,19-04-2026,374,2,0
7986,Aadhya Mehta_7986,68,Female,Premium,07-05-2024,26-01-2026,105,2,1
7987,Vivaan Nair_7987,21,Female,Standard,02-09-2025,21-01-2026,20,3,0
7988,Aanya Reddy_7988,23,Other,Premium,21-01-2024,27-01-2026,326,3,0
7989,Mahesh Jain_7989,63,Male,Basic,22-10-2025,05-04-2026,418,3,0
7990,Arjun Naidu_7990,22,Female,Standard,09-11-2024,31-03-2026,372,2,1
7991,Saanvi Naidu_7991,37,Other,Basic,21-11-2024,15-04-2026,113,4,0
7992,Shaurya Jain_7992,41,Male,Premium,18-08-2025,27-01-2026,262,5,0
7993,Priya Ghosh_7993,64,Male,Basic,17-01-2025,31-01-2026,88,4,0
7994,Alok Ghosh_7994,67,Male,Basic,26-02-2024,30-03-2026,282,5,1
7995,Nisha Menon_7995,28,Other,Standard,05-05-2024,19-01-2026,315,5,1
7996,Priya Mishra_7996,61,Male,Standard,20-08-2023,12-02-2026,218,1,0
7997,Nisha Mishra_7997,43,Other,Standard,02-02-2025,01-04-2026,295,3,1
7998,Aarav Ghosh_7998,28,Male,Premium,11-09-2024,10-03-2026,71,5,0
7999,Myra Yadav_7999,34,Other,Basic,01-12-2023,21-04-2026,152,4,0
8000,Neha Ghosh_8000,25,Male,Standard,30-01-2026,28-03-2026,381,3,0
8001,Pari Menon_8001,40,Male,Basic,02-12-2024,27-02-2026,340,4,0
8002,Navya Das_8002,19,Male,Basic,11-07-2025,31-03-2026,214,1,1
8003,Sneha Patel_8003,33,Female,Premium,02-03-2026,27-03-2026,131,4,0
8004,Navya Chauhan_8004,44,Other,Premium,10-09-2024,25-03-2026,419,2,1
8005,Deepak Reddy_8005,42,Other,Standard,10-06-2024,26-01-2026,298,3,0
8006,Vivaan Chatterjee_8006,29,Male,Premium,13-12-2025,17-04-2026,42,4,1
8007,Vihaan Kapoor_8007,49,Other,Basic,30-07-2024,21-01-2026,274,3,1
8008,Arjun Shah_8008,65,Other,Basic,22-04-2026,22-01-2026,344,3,0
8009,Aditya Pandya_8009,41,Male,Premium,05-03-2025,20-03-2026,346,4,1
8010,Meera Desai_8010,46,Other,Basic,07-02-2024,09-04-2026,191,2,0
8011,Pari Reddy_8011,28,Female,Premium,04-09-2025,19-04-2026,86,4,1
8012,Aanya Chauhan_8012,68,Male,Premium,07-09-2024,19-01-2026,278,2,1
8013,Ira Reddy_8013,57,Male,Basic,26-10-2023,21-02-2026,193,4,0
8014,Rahul Chauhan_8014,66,Female,Basic,17-03-2026,19-03-2026,354,3,0
8015,Rahul Pillai_8015,28,Male,Standard,17-12-2023,23-04-2026,98,3,1
8016,Suresh Desai_8016,56,Other,Premium,23-04-2025,29-03-2026,138,5,0
8017,Neha Pillai_8017,66,Other,Premium,20-03-2026,11-02-2026,71,3,1
8018,Sai Verma_8018,58,Female,Basic,13-07-2024,27-03-2026,426,1,0
8019,Meera Joshi_8019,58,Other,Standard,17-09-2025,19-04-2026,135,1,1
8020,Aanya Chauhan_8020,31,Female,Basic,15-10-2024,11-04-2026,92,5,1
8021,Shaurya Menon_8021,64,Other,Standard,10-05-2025,10-02-2026,333,2,1
8022,Krishna Kapoor_8022,43,Male,Standard,08-06-2024,23-03-2026,89,3,1
8023,Nitin Singh_8023,54,Male,Basic,26-08-2025,09-03-2026,457,2,0
8024,Saanvi Sharma_8024,19,Other,Standard,07-04-2025,15-03-2026,70,2,1
8025,Aarav Verma_8025,41,Other,Premium,01-10-2023,16-03-2026,386,4,0
8026,Anaya Patel_8026,43,Male,Basic,16-05-2024,09-04-2026,188,4,0
8027,Ira Mehta_8027,33,Male,Standard,18-03-2026,03-02-2026,90,1,1
8028,Alok Iyer_8028,63,Other,Standard,13-01-2025,28-03-2026,45,2,0
8029,Nisha Shetty_8029,52,Female,Basic,04-03-2024,10-03-2026,71,3,0
8030,Vihaan Trivedi_8030,65,Female,Standard,22-11-2023,21-02-2026,408,2,0
8031,Riya Pandya_8031,46,Male,Basic,19-01-2024,21-01-2026,150,2,1
8032,Karan Menon_8032,20,Other,Basic,29-06-2025,20-02-2026,366,2,0
8033,Suresh Agarwal_8033,49,Male,Premium,12-03-2026,26-01-2026,390,4,1
8034,Diya Singh_8034,66,Other,Standard,06-05-2024,07-03-2026,164,1,0
8035,Meera Mehta_8035,59,Male,Standard,20-04-2024,03-02-2026,105,4,1
8036,Deepak Sharma_8036,23,Male,Basic,09-12-2025,22-03-2026,338,3,0
8037,Aarav Kumar_8037,35,Other,Basic,14-12-2023,11-04-2026,183,2,1
8038,Vikas Das_8038,37,Other,Premium,31-12-2023,11-02-2026,99,2,1
8039,Sneha Kumar_8039,26,Female,Standard,24-05-2024,16-04-2026,427,4,0
8040,Vihaan Nair_8040,45,Female,Basic,09-10-2023,20-02-2026,412,3,1
8041,Sai Shetty_8041,52,Male,Basic,24-12-2025,20-03-2026,487,3,0
8042,Aadhya Trivedi_8042,63,Female,Premium,25-12-2023,06-04-2026,111,1,0
8043,Deepak Mehta_8043,57,Female,Premium,10-01-2024,15-02-2026,309,2,1
8044,Aanya Singh_8044,35,Female,Basic,22-02-2026,15-04-2026,364,4,0
8045,Ankit Kulkarni_8045,61,Male,Standard,21-12-2023,26-04-2026,388,5,0
8046,Ishaan Reddy_8046,24,Other,Standard,27-12-2025,23-02-2026,321,5,0
8047,Meera Trivedi_8047,56,Other,Premium,22-08-2024,01-04-2026,24,3,1
8048,Sneha Iyer_8048,37,Female,Basic,20-07-2025,27-04-2026,255,5,0
8049,Ankit Pillai_8049,50,Female,Premium,17-08-2025,06-03-2026,381,3,1
8050,Saanvi Chauhan_8050,49,Female,Premium,17-03-2024,24-01-2026,131,5,1
8051,Anika Mehta_8051,39,Female,Basic,24-02-2025,21-03-2026,267,2,0
8052,Anika Mehta_8052,44,Other,Standard,13-04-2026,02-02-2026,133,4,1
8053,Sneha Shah_8053,53,Other,Premium,23-04-2026,05-02-2026,126,2,1
8054,Shaurya Menon_8054,29,Other,Premium,11-01-2024,09-04-2026,493,5,0
8055,Karan Mishra_8055,68,Male,Basic,02-02-2026,16-02-2026,53,4,0
8056,Deepak Chauhan_8056,33,Female,Standard,03-09-2025,08-04-2026,282,1,0
8057,Simran Mehta_8057,57,Male,Standard,21-10-2023,18-02-2026,405,2,0
8058,Suresh Trivedi_8058,56,Male,Standard,10-12-2023,28-02-2026,262,3,0
8059,Aditya Naidu_8059,42,Male,Basic,07-05-2025,26-02-2026,190,5,0
8060,Rohan Reddy_8060,29,Other,Basic,03-07-2025,06-03-2026,219,2,1
8061,Mahesh Kumar_8061,37,Other,Standard,08-12-2023,23-04-2026,476,5,0
8062,Kavya Naidu_8062,40,Female,Standard,23-07-2024,08-03-2026,217,1,0
8063,Myra Das_8063,29,Female,Standard,04-08-2023,03-03-2026,70,5,0
8064,Vikas Kapoor_8064,45,Female,Basic,20-10-2024,24-04-2026,305,5,0
8065,Reyansh Mehta_8065,23,Female,Premium,17-12-2025,31-01-2026,257,2,1
8066,Nisha Bansal_8066,18,Male,Basic,28-10-2023,16-03-2026,159,5,1
8067,Myra Chatterjee_8067,52,Female,Basic,31-01-2026,20-04-2026,464,3,0
8068,Pari Sharma_8068,38,Female,Standard,16-05-2025,30-03-2026,35,3,1
8069,Priya Trivedi_8069,64,Male,Basic,18-08-2024,18-03-2026,363,3,1
8070,Mahesh Pillai_8070,52,Male,Standard,09-06-2025,14-02-2026,82,4,0
8071,Vivaan Pandya_8071,61,Male,Basic,23-11-2023,21-02-2026,100,1,0
8072,Krishna Gupta_8072,41,Other,Standard,25-11-2024,03-03-2026,8,4,0
8073,Ankit Jain_8073,60,Other,Basic,04-02-2026,20-03-2026,87,5,0
8074,Diya Menon_8074,32,Male,Standard,08-01-2026,02-03-2026,483,3,1
8075,Diya Kumar_8075,34,Other,Premium,28-07-2024,12-02-2026,486,5,0
8076,Diya Gupta_8076,27,Other,Standard,09-09-2023,25-02-2026,388,1,1
8077,Sneha Kumar_8077,53,Male,Standard,04-11-2024,23-04-2026,146,5,1
8078,Amit Bansal_8078,30,Male,Standard,30-03-2024,11-04-2026,78,1,1
8079,Myra Chauhan_8079,39,Male,Basic,06-12-2023,10-02-2026,15,3,0
8080,Vihaan Naidu_8080,34,Female,Standard,04-07-2025,16-04-2026,405,2,0
8081,Navya Yadav_8081,47,Other,Premium,23-11-2024,23-01-2026,246,1,1
8082,Vikas Bansal_8082,60,Female,Premium,07-01-2025,10-03-2026,151,4,1
8083,Neha Trivedi_8083,35,Other,Premium,17-02-2025,11-02-2026,473,1,0
8084,Pooja Kumar_8084,18,Female,Premium,23-12-2025,31-03-2026,364,1,0
8085,Neha Kapoor_8085,49,Other,Basic,25-09-2024,13-04-2026,265,4,0
8086,Arjun Das_8086,22,Female,Basic,04-03-2024,18-02-2026,414,5,1
8087,Nisha Mehta_8087,49,Female,Premium,20-09-2023,05-03-2026,55,5,1
8088,Vikas Kulkarni_8088,30,Other,Premium,31-12-2025,01-04-2026,357,2,0
8089,Sneha Kulkarni_8089,29,Other,Standard,23-12-2024,11-03-2026,261,4,0
8090,Saanvi Pandya_8090,20,Male,Standard,26-05-2025,29-03-2026,134,4,1
8091,Krishna Jain_8091,23,Other,Premium,17-12-2024,07-02-2026,327,3,1
8092,Saanvi Iyer_8092,42,Female,Premium,14-06-2025,07-04-2026,378,4,1
8093,Shaurya Agarwal_8093,41,Male,Basic,21-04-2026,06-03-2026,499,5,1
8094,Ira Shah_8094,34,Female,Standard,05-06-2025,16-03-2026,369,3,1
8095,Saanvi Trivedi_8095,42,Male,Basic,23-09-2023,09-04-2026,482,2,1
8096,Aanya Kumar_8096,22,Female,Standard,01-06-2024,27-04-2026,267,1,1
8097,Ankit Ghosh_8097,35,Other,Basic,16-10-2025,10-04-2026,74,3,1
8098,Ira Nair_8098,61,Female,Basic,30-05-2024,26-01-2026,52,5,1
8099,Anika Chatterjee_8099,27,Other,Standard,19-07-2024,16-02-2026,152,2,0
8100,Vikas Yadav_8100,43,Female,Basic,27-10-2024,18-01-2026,171,4,0
8101,Shaurya Patel_8101,68,Male,Standard,28-02-2024,04-03-2026,288,2,0
8102,Aarav Singh_8102,37,Male,Standard,09-06-2025,08-04-2026,284,4,1
8103,Krishna Shah_8103,67,Other,Premium,17-08-2025,25-01-2026,488,1,0
8104,Ankit Agarwal_8104,67,Male,Standard,09-03-2024,27-02-2026,228,1,1
8105,Pari Chatterjee_8105,27,Other,Premium,09-04-2025,27-01-2026,269,5,1
8106,Nisha Trivedi_8106,68,Male,Basic,19-06-2025,27-03-2026,296,3,0
8107,Saanvi Chatterjee_8107,31,Female,Premium,07-06-2025,11-02-2026,272,4,0
8108,Myra Shah_8108,63,Male,Basic,26-12-2025,21-04-2026,157,3,1
8109,Kavya Yadav_8109,65,Female,Standard,09-11-2023,06-02-2026,289,4,1
8110,Anika Agarwal_8110,66,Male,Basic,21-09-2023,23-03-2026,194,3,1
8111,Suresh Mehta_8111,25,Female,Standard,20-03-2025,02-03-2026,278,1,1
8112,Reyansh Jain_8112,63,Other,Basic,13-03-2024,11-02-2026,440,4,0
8113,Sneha Verma_8113,51,Male,Premium,02-05-2024,22-02-2026,139,1,0
8114,Kavya Verma_8114,41,Other,Premium,18-09-2025,17-03-2026,101,3,1
8115,Aadhya Verma_8115,41,Female,Premium,23-10-2024,06-03-2026,362,5,1
8116,Ishaan Jain_8116,62,Other,Basic,18-01-2025,22-03-2026,289,1,1
8117,Sneha Trivedi_8117,59,Male,Standard,20-05-2024,09-04-2026,420,5,0
8118,Rohan Jain_8118,58,Other,Standard,22-03-2024,21-04-2026,244,3,1
8119,Shaurya Agarwal_8119,62,Male,Standard,31-08-2025,22-01-2026,162,5,0
8120,Pari Iyer_8120,38,Female,Standard,30-05-2024,10-02-2026,110,1,1
8121,Ankit Singh_8121,51,Female,Premium,25-07-2025,28-04-2026,50,5,1
8122,Arjun Yadav_8122,51,Male,Standard,11-01-2024,09-03-2026,103,5,1
8123,Simran Kulkarni_8123,24,Other,Premium,06-03-2026,27-01-2026,109,4,1
8124,Myra Pillai_8124,32,Female,Basic,03-11-2023,27-02-2026,379,3,0
8125,Meera Desai_8125,22,Male,Premium,11-07-2024,18-03-2026,427,2,1
8126,Reyansh Pandya_8126,48,Male,Premium,03-08-2024,22-03-2026,239,1,0
8127,Saanvi Pillai_8127,58,Female,Premium,01-02-2024,14-02-2026,240,4,0
8128,Arjun Pillai_8128,24,Other,Basic,15-05-2024,14-04-2026,354,5,1
8129,Arjun Joshi_8129,31,Male,Basic,12-06-2025,03-04-2026,1,4,0
8130,Sneha Desai_8130,52,Female,Standard,01-11-2025,19-04-2026,464,5,1
8131,Pari Agarwal_8131,20,Other,Basic,24-12-2023,28-02-2026,137,4,1
8132,Anika Reddy_8132,31,Female,Basic,18-04-2025,30-01-2026,272,1,0
8133,Vikas Chauhan_8133,66,Other,Standard,18-07-2024,19-02-2026,279,4,1
8134,Mahesh Sharma_8134,58,Male,Basic,25-11-2024,22-03-2026,485,4,0
8135,Suresh Pandya_8135,32,Other,Basic,14-07-2025,20-02-2026,388,5,1
8136,Ankit Naidu_8136,40,Female,Basic,02-12-2023,28-01-2026,198,2,0
8137,Karan Mishra_8137,55,Other,Standard,01-10-2025,04-02-2026,336,2,1
8138,Aanya Ghosh_8138,19,Other,Basic,16-12-2025,04-04-2026,175,3,1
8139,Rohan Agarwal_8139,19,Female,Standard,30-04-2025,26-02-2026,483,5,0
8140,Riya Naidu_8140,39,Other,Standard,08-09-2025,26-02-2026,391,2,1
8141,Ankit Trivedi_8141,33,Male,Basic,11-04-2026,07-03-2026,363,3,1
8142,Vikas Sharma_8142,67,Male,Basic,27-11-2023,27-03-2026,88,5,0
8143,Vivaan Shah_8143,46,Male,Basic,21-10-2025,11-04-2026,351,1,1
8144,Mahesh Mehta_8144,23,Male,Premium,23-08-2025,12-04-2026,481,4,1
8145,Navya Kulkarni_8145,53,Female,Premium,16-10-2024,23-03-2026,179,5,0
8146,Neha Mehta_8146,66,Other,Standard,10-04-2024,24-02-2026,454,1,1
8147,Pooja Gupta_8147,26,Male,Basic,11-01-2025,24-04-2026,339,2,1
8148,Suresh Nair_8148,25,Other,Basic,20-05-2024,16-04-2026,226,3,0
8149,Sai Desai_8149,67,Female,Premium,03-02-2024,31-01-2026,34,4,0
8150,Meera Trivedi_8150,45,Female,Premium,16-03-2026,31-01-2026,412,3,0
8151,Vihaan Mehta_8151,31,Female,Standard,29-10-2025,16-03-2026,174,3,1
8152,Rahul Kumar_8152,26,Male,Standard,13-08-2025,19-01-2026,445,5,1
8153,Rohan Shah_8153,65,Female,Premium,12-07-2024,03-03-2026,476,1,1
8154,Ishaan Joshi_8154,27,Male,Standard,31-10-2023,15-04-2026,169,2,0
8155,Pooja Menon_8155,47,Other,Basic,15-08-2024,24-03-2026,399,3,0
8156,Rohan Chatterjee_8156,50,Male,Standard,12-01-2024,26-03-2026,305,3,1
8157,Rahul Das_8157,58,Other,Basic,21-09-2023,31-03-2026,448,5,0
8158,Suresh Mishra_8158,60,Other,Premium,07-08-2023,27-03-2026,387,4,0
8159,Sai Singh_8159,23,Other,Standard,06-11-2024,20-04-2026,442,1,0
8160,Aadhya Agarwal_8160,27,Female,Basic,21-02-2025,10-02-2026,288,4,0
8161,Riya Iyer_8161,31,Female,Standard,09-11-2024,23-04-2026,273,4,1
8162,Krishna Gupta_8162,34,Female,Premium,06-02-2024,17-02-2026,32,1,0
8163,Reyansh Iyer_8163,46,Male,Premium,26-05-2024,11-02-2026,239,2,1
8164,Vihaan Sharma_8164,20,Female,Premium,14-05-2025,16-02-2026,90,3,0
8165,Anika Nair_8165,64,Other,Standard,22-09-2025,21-04-2026,387,1,0
8166,Mahesh Chauhan_8166,66,Other,Premium,15-10-2025,23-01-2026,134,2,0
8167,Arjun Pandya_8167,58,Other,Standard,17-03-2026,13-04-2026,354,1,0
8168,Anaya Naidu_8168,35,Other,Premium,12-08-2023,25-02-2026,195,2,0
8169,Meera Shah_8169,40,Female,Basic,27-09-2025,26-01-2026,265,5,0
8170,Anika Shah_8170,28,Male,Basic,10-05-2024,22-02-2026,437,3,0
8171,Vihaan Patel_8171,39,Male,Premium,07-01-2024,13-04-2026,306,4,0
8172,Nisha Trivedi_8172,58,Other,Standard,19-12-2023,17-02-2026,229,3,0
8173,Ira Gupta_8173,24,Female,Basic,10-02-2026,05-04-2026,255,4,0
8174,Krishna Sharma_8174,29,Other,Basic,01-04-2026,16-02-2026,473,3,0
8175,Neha Chatterjee_8175,42,Male,Standard,27-06-2024,18-02-2026,127,5,0
8176,Reyansh Mishra_8176,33,Female,Basic,17-02-2024,19-01-2026,268,4,1
8177,Priya Pillai_8177,38,Female,Standard,19-02-2026,17-02-2026,83,3,1
8178,Myra Yadav_8178,24,Other,Premium,03-06-2024,26-03-2026,321,5,1
8179,Myra Mishra_8179,28,Female,Premium,10-06-2024,23-04-2026,182,1,0
8180,Aditya Kumar_8180,31,Male,Standard,01-05-2024,28-01-2026,466,3,0
8181,Nitin Menon_8181,35,Male,Standard,04-04-2025,10-02-2026,44,3,1
8182,Alok Shah_8182,54,Female,Premium,20-04-2025,01-02-2026,123,3,1
8183,Myra Reddy_8183,52,Other,Premium,24-03-2024,09-03-2026,419,1,0
8184,Vikas Joshi_8184,37,Other,Premium,21-09-2023,11-03-2026,390,3,1
8185,Diya Verma_8185,65,Other,Premium,02-02-2024,19-04-2026,352,2,1
8186,Navya Yadav_8186,32,Female,Premium,22-08-2025,25-04-2026,487,4,0
8187,Deepak Ghosh_8187,29,Female,Basic,14-07-2025,31-01-2026,463,4,1
8188,Pari Mehta_8188,26,Female,Premium,25-07-2024,18-01-2026,306,2,1
8189,Meera Kapoor_8189,21,Other,Basic,24-09-2023,19-02-2026,58,2,0
8190,Ishaan Patel_8190,53,Other,Premium,02-11-2023,15-04-2026,451,2,1
8191,Saanvi Kumar_8191,39,Female,Standard,07-09-2025,19-04-2026,422,2,1
8192,Shaurya Gupta_8192,28,Male,Basic,03-02-2025,20-03-2026,72,4,0
8193,Priya Das_8193,57,Female,Basic,31-12-2023,12-02-2026,18,3,1
8194,Myra Yadav_8194,44,Male,Basic,07-08-2023,16-03-2026,75,2,0
8195,Shaurya Mishra_8195,38,Female,Standard,11-07-2025,24-02-2026,250,5,0
8196,Riya Pandya_8196,61,Female,Basic,08-05-2024,27-02-2026,368,2,1
8197,Nisha Menon_8197,20,Female,Standard,11-01-2026,01-03-2026,54,3,1
8198,Neha Bansal_8198,37,Female,Standard,28-08-2024,10-03-2026,264,4,1
8199,Simran Verma_8199,45,Other,Basic,11-05-2024,25-01-2026,277,4,1
8200,Neha Mishra_8200,31,Female,Basic,26-03-2025,21-03-2026,81,3,0
8201,Ishaan Kulkarni_8201,66,Female,Standard,14-10-2024,04-03-2026,258,2,1
8202,Priya Verma_8202,49,Female,Premium,06-08-2023,16-03-2026,214,1,0
8203,Aadhya Mehta_8203,26,Female,Basic,10-10-2025,19-01-2026,39,5,0
8204,Suresh Kumar_8204,30,Other,Premium,03-07-2025,06-04-2026,446,3,0
8205,Simran Desai_8205,23,Female,Standard,04-08-2024,25-02-2026,437,2,1
8206,Reyansh Singh_8206,68,Male,Premium,06-06-2024,09-04-2026,145,5,0
8207,Shaurya Menon_8207,54,Other,Standard,01-02-2026,02-02-2026,112,1,0
8208,Sai Pillai_8208,53,Female,Premium,21-10-2023,08-03-2026,343,2,0
8209,Nisha Iyer_8209,61,Male,Basic,23-04-2024,24-03-2026,281,2,1
8210,Anaya Joshi_8210,22,Male,Basic,03-08-2025,30-01-2026,9,5,1
8211,Anika Chatterjee_8211,27,Female,Standard,20-01-2026,30-03-2026,139,1,1
8212,Pooja Reddy_8212,60,Male,Basic,26-09-2025,27-03-2026,232,4,1
8213,Rahul Nair_8213,34,Female,Standard,18-01-2026,22-04-2026,60,2,0
8214,Aadhya Sharma_8214,55,Male,Premium,12-05-2025,26-03-2026,333,5,0
8215,Amit Joshi_8215,59,Female,Standard,05-05-2024,02-04-2026,348,2,0
8216,Vihaan Kumar_8216,55,Other,Premium,18-11-2025,30-03-2026,10,1,1
8217,Mahesh Ghosh_8217,66,Male,Basic,07-12-2023,12-04-2026,70,5,1
8218,Neha Singh_8218,67,Other,Premium,07-04-2026,22-03-2026,351,2,1
8219,Ankit Pandya_8219,36,Male,Premium,01-03-2025,28-03-2026,335,1,1
8220,Ankit Pandya_8220,39,Female,Basic,06-01-2025,23-01-2026,180,4,1
8221,Deepak Shah_8221,54,Female,Standard,26-12-2024,20-01-2026,113,3,0
8222,Anika Trivedi_8222,47,Female,Premium,21-11-2023,25-04-2026,390,5,1
8223,Meera Shah_8223,58,Male,Premium,01-09-2024,06-04-2026,328,5,0
8224,Mahesh Trivedi_8224,41,Other,Premium,08-08-2023,16-03-2026,138,4,0
8225,Vihaan Trivedi_8225,47,Male,Basic,23-10-2025,15-04-2026,147,2,1
8226,Nitin Trivedi_8226,38,Female,Basic,09-05-2024,26-04-2026,265,2,0
8227,Navya Sharma_8227,37,Other,Standard,18-02-2024,14-02-2026,290,1,0
8228,Pari Joshi_8228,46,Male,Premium,03-10-2024,15-04-2026,218,4,0
8229,Navya Menon_8229,24,Male,Basic,20-01-2025,14-03-2026,491,1,1
8230,Navya Joshi_8230,45,Other,Premium,15-03-2026,28-02-2026,98,4,1
8231,Ishaan Nair_8231,67,Female,Standard,21-11-2025,22-02-2026,328,3,0
8232,Aarav Mehta_8232,26,Other,Premium,18-09-2025,06-02-2026,407,1,0
8233,Navya Mehta_8233,35,Female,Premium,16-06-2024,22-02-2026,133,4,0
8234,Ira Kulkarni_8234,24,Female,Premium,02-05-2025,20-02-2026,50,1,1
8235,Aditya Nair_8235,34,Female,Standard,18-06-2024,11-03-2026,500,5,0
8236,Meera Singh_8236,60,Female,Standard,05-08-2025,08-03-2026,165,4,0
8237,Priya Joshi_8237,33,Other,Standard,07-10-2024,13-04-2026,167,1,0
8238,Simran Nair_8238,60,Male,Basic,20-01-2025,04-02-2026,344,1,0
8239,Ankit Shah_8239,43,Female,Basic,13-03-2024,02-02-2026,12,2,1
8240,Karan Nair_8240,65,Other,Standard,18-09-2025,15-02-2026,479,4,1
8241,Rohan Pandya_8241,30,Female,Premium,14-10-2024,10-04-2026,392,2,0
8242,Priya Ghosh_8242,33,Female,Standard,18-04-2024,20-02-2026,388,4,1
8243,Vivaan Kapoor_8243,45,Other,Standard,16-11-2025,06-03-2026,250,2,0
8244,Ishaan Kumar_8244,67,Male,Standard,21-12-2023,23-01-2026,226,2,1
8245,Vikas Desai_8245,23,Male,Premium,20-04-2025,10-04-2026,140,5,0
8246,Pooja Mishra_8246,23,Male,Premium,05-03-2025,23-03-2026,70,1,0
8247,Vihaan Pillai_8247,23,Other,Premium,05-08-2024,27-02-2026,159,1,0
8248,Rahul Nair_8248,41,Male,Premium,04-08-2024,04-02-2026,234,1,0
8249,Sneha Singh_8249,41,Female,Basic,07-01-2024,03-02-2026,25,2,1
8250,Myra Menon_8250,40,Other,Premium,19-06-2024,23-04-2026,55,5,1
8251,Vikas Verma_8251,28,Other,Standard,25-10-2023,27-02-2026,325,1,0
8252,Deepak Chatterjee_8252,42,Female,Standard,02-06-2024,06-03-2026,498,4,0
8253,Anaya Pillai_8253,40,Other,Standard,29-08-2024,23-03-2026,404,2,1
8254,Krishna Mehta_8254,49,Male,Standard,05-01-2024,26-02-2026,258,1,1
8255,Rohan Pillai_8255,51,Male,Standard,10-03-2024,30-03-2026,237,2,1
8256,Nitin Kapoor_8256,67,Male,Premium,04-08-2023,20-02-2026,349,3,0
8257,Vihaan Kulkarni_8257,44,Other,Premium,03-03-2026,06-04-2026,69,3,0
8258,Pari Kapoor_8258,33,Male,Premium,28-01-2025,15-03-2026,353,1,1
8259,Pooja Jain_8259,40,Male,Basic,03-09-2025,02-02-2026,232,2,0
